Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
TOYOTA,NZE240 ALLION,2003,1500,Automatic,Petrol,242000,Kandy,2/4/2025,No Leasing,USED,Available,Available,Available,Available,67.5
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Batticaloa,2/5/2025,No Leasing,USED,Available,Available,Available,Available,45.9
TOYOTA,PASSO,2008,1000,Automatic,Petrol,187000,Kuliyapitiya,2/5/2025,No Leasing,USED,Available,Available,Available,Available,41.80714286
TOYOTA,PASSO,2008,1000,Automatic,Petrol,187000,Malabe,2/5/2025,No Leasing,USED,Available,Available,Available,Available,41.80714286
TOYOTA,PASSO,2007,1360,Automatic,Petrol,198000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Not_Available,Available,13.75
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Kadawatha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,43.75
TOYOTA,PASSO,2004,1000,Automatic,Petrol,231000,Ampara,2/4/2025,No Leasing,USED,Available,Available,Available,Available,44.6
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Matara,2/4/2025,No Leasing,USED,Available,Available,Available,Available,48
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Anuradapura,2/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,48.75
TOYOTA,PASSO,2008,1360,Automatic,Petrol,187000,Gampaha,2/4/2025,No Leasing,USED,Available,Available,Not_Available,Available,13.75
TOYOTA,PASSO,2015,1000,Automatic,Petrol,110000,Boralesgamuwa,2/3/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,69.875
TOYOTA,PASSO,2008,1000,Automatic,Petrol,187000,Homagama,2/3/2025,No Leasing,USED,Available,Available,Available,Available,48.5
TOYOTA,PASSO,2007,1360,Automatic,Petrol,198000,Gampaha,2/3/2025,No Leasing,USED,Available,Available,Not_Available,Available,66.09473684
TOYOTA,PASSO,2016,990,Automatic,Petrol,99000,Batticaloa,2/2/2025,No Leasing,USED,Available,Available,Available,Available,65
TOYOTA,PASSO,2014,1000,Automatic,Petrol,121000,Colombo,2/1/2025,No Leasing,USED,Available,Available,Available,Available,56
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Anuradapura,2/1/2025,No Leasing,USED,Available,Available,Available,Available,66.09473684
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Kurunegala,2/1/2025,No Leasing,USED,Available,Available,Available,Available,48.5
TOYOTA,PASSO,2011,990,Automatic,Petrol,154000,Kurunegala,1/31/2025,No Leasing,USED,Available,Available,Available,Available,49
TOYOTA,PASSO,2007,1339,Automatic,Petrol,198000,Gampaha,1/31/2025,No Leasing,USED,Available,Available,Not_Available,Available,13.75
TOYOTA,PASSO,2019,1000,Automatic,Petrol,66000,Colombo,1/30/2025,No Leasing,USED,Available,Available,Available,Available,91.5
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Kottawa,1/17/2025,No Leasing,USED,Available,Available,Available,Available,48.5
TOYOTA,PASSO,2007,980,Automatic,Petrol,198000,Anuradapura,1/17/2025,No Leasing,USED,Available,Available,Available,Available,47.25
TOYOTA,PASSO,2017,1000,Automatic,Petrol,88000,Kandy,1/13/2025,No Leasing,USED,Available,Available,Available,Available,77.9
TOYOTA,PASSO,2017,1000,Automatic,Petrol,88000,Kandy,1/13/2025,No Leasing,USED,Available,Available,Available,Available,78.5
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Dankotuwa,1/11/2025,No Leasing,USED,Available,Available,Available,Available,66.09473684
TOYOTA,PASSO,2009,1000,Automatic,Petrol,176000,Chilaw,1/9/2025,No Leasing,USED,Available,Available,Available,Available,49.5
TOYOTA,PASSO,2004,990,Automatic,Petrol,231000,Kuliyapitiya,1/9/2025,No Leasing,USED,Available,Available,Available,Available,43.75
TOYOTA,PASSO,2017,1005,Automatic,Petrol,88000,Avissawella,1/8/2025,No Leasing,USED,Available,Available,Available,Available,74.5
TOYOTA,PASSO,2004,1000,Automatic,Petrol,231000,Matara,1/8/2025,No Leasing,USED,Available,Available,Available,Available,40.5
TOYOTA,PASSO,2016,1000,Automatic,Petrol,99000,Colombo,1/6/2025,No Leasing,USED,Available,Available,Available,Available,75
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Kurunegala,1/6/2025,No Leasing,USED,Available,Available,Available,Available,48.75
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Nugegoda,1/28/2025,No Leasing,USED,Available,Available,Available,Available,47.75
TOYOTA,PASSO,2009,1000,Automatic,Petrol,176000,Negombo,1/27/2025,No Leasing,USED,Available,Available,Available,Available,46.9
TOYOTA,PASSO,2015,1500,Automatic,Petrol,110000,Kurunegala,1/24/2025,No Leasing,USED,Available,Available,Available,Available,75
TOYOTA,PASSO,2005,1000,Automatic,Petrol,220000,Colombo,1/22/2025,No Leasing,USED,Available,Available,Available,Available,45.75
TOYOTA,PASSO,2004,1000,Automatic,Petrol,231000,Ja-Ela,1/22/2025,Ongoing Lease,USED,Available,Available,Available,Available,44
TOYOTA,PASSO,2005,1000,Automatic,Petrol,220000,Colombo,1/21/2025,No Leasing,USED,Available,Available,Available,Available,44.5
TOYOTA,PASSO,2008,1000,Automatic,Petrol,187000,Kadawatha,1/21/2025,No Leasing,USED,Available,Available,Available,Available,43.75
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Ratnapura,1/20/2025,No Leasing,USED,Available,Available,Available,Available,45
TOYOTA,PASSO,2015,1000,Automatic,Petrol,110000,Colombo,1/19/2025,No Leasing,USED,Available,Available,Available,Available,69.875
TOYOTA,PASSO,2017,1000,Automatic,Petrol,88000,Katunayake,1/19/2025,No Leasing,USED,Available,Available,Available,Available,70.5
TOYOTA,PASSO,2009,990,Automatic,Petrol,176000,Katunayake,1/19/2025,No Leasing,USED,Available,Available,Available,Available,49.75
TOYOTA,PASSO,2008,1005,Automatic,Petrol,187000,Moratuwa,1/19/2025,No Leasing,USED,Available,Available,Available,Available,41.80714286
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Pannipitiya,1/4/2025,No Leasing,USED,Available,Available,Available,Available,48
TOYOTA,PASSO,2011,1000,Automatic,Petrol,154000,Homagama,1/3/2025,No Leasing,USED,Available,Available,Available,Available,47.5
TOYOTA,PASSO,2008,1000,Automatic,Petrol,187000,Mirigama,1/3/2025,No Leasing,USED,Available,Available,Available,Available,50.75
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Ratnapura,1/1/2025,No Leasing,USED,Available,Available,Available,Available,46.75
TOYOTA,PASSO,2010,1000,Automatic,Petrol,165000,Kadawatha,12/31/2024,No Leasing,USED,Available,Available,Available,Available,60
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Katunayake,12/30/2024,No Leasing,USED,Available,Available,Available,Available,95.8125
TOYOTA,PASSO,2005,1000,Automatic,Petrol,220000,Gampaha,12/24/2024,No Leasing,USED,Available,Available,Available,Available,42.9
TOYOTA,PASSO,2010,1000,Automatic,Petrol,165000,Colombo,12/24/2024,No Leasing,USED,Available,Available,Available,Available,54.5
TOYOTA,PASSO,2004,1000,Automatic,Petrol,231000,Gampaha,12/21/2024,No Leasing,USED,Available,Available,Available,Available,43
TOYOTA,PASSO,2004,1000,Automatic,Petrol,231000,Matugama,12/20/2024,No Leasing,USED,Available,Available,Available,Available,39.5
TOYOTA,PASSO,2008,990,Automatic,Petrol,187000,Embilipitiya,12/19/2024,No Leasing,USED,Available,Available,Available,Available,44.5
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Malabe,12/17/2024,No Leasing,USED,Available,Available,Available,Available,45.9
TOYOTA,PASSO,2017,1000,Automatic,Petrol,88000,Gampaha,12/13/2024,No Leasing,USED,Available,Available,Available,Available,18
TOYOTA,PASSO,2005,1000,Automatic,Petrol,220000,Wennappuwa,12/13/2024,No Leasing,USED,Available,Available,Available,Available,44.5
TOYOTA,PASSO,2008,1000,Automatic,Petrol,187000,Mawanella,12/13/2024,No Leasing,USED,Available,Available,Available,Available,48.5
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Anuradapura,12/13/2024,No Leasing,USED,Available,Available,Available,Available,66.09473684
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Negombo,12/12/2024,No Leasing,USED,Available,Available,Available,Available,45.5
TOYOTA,PASSO,2010,1000,Automatic,Petrol,165000,Ja-Ela,12/12/2024,No Leasing,USED,Available,Available,Available,Available,52.5
TOYOTA,PASSO,2015,1000,Automatic,Petrol,110000,Colombo,12/7/2024,No Leasing,USED,Available,Available,Available,Available,64.75
TOYOTA,PASSO,2008,1000,Automatic,Petrol,187000,Gampaha,12/6/2024,No Leasing,USED,Available,Available,Available,Available,42.9
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Kurunegala,12/6/2024,No Leasing,USED,Available,Available,Available,Available,45.75
TOYOTA,PASSO,2007,1000,Automatic,Petrol,198000,Kurunegala,12/6/2024,No Leasing,USED,Available,Available,Available,Available,49.25
TOYOTA,PASSO,2005,1000,Automatic,Petrol,220000,Colombo,12/5/2024,No Leasing,USED,Available,Available,Available,Available,43.9
TOYOTA,PASSO,2016,990,Automatic,Petrol,99000,Colombo,12/5/2024,Ongoing Lease,USED,Available,Available,Available,Available,73
TOYOTA,PASSO,2016,990,Automatic,Petrol,99000,Colombo,12/4/2024,No Leasing,USED,Available,Available,Available,Available,71.5
TOYOTA,PASSO BOON,2016,1000,Automatic,Petrol,99000,Gampaha,1/15/2025,No Leasing,USED,Available,Available,Available,Available,69
TOYOTA,PASSO HANA KGC30,2010,1000,Automatic,Petrol,165000,Colombo,2/4/2025,No Leasing,USED,Available,Available,Available,Available,51.9
TOYOTA,PASSO HANA KGC30,2010,1000,Automatic,Petrol,165000,Malabe,1/11/2025,No Leasing,USED,Available,Available,Available,Available,51.9
TOYOTA,PASSO KGC 30 HANA,2010,1000,Automatic,Petrol,165000,Battaramulla,2/5/2025,No Leasing,USED,Available,Available,Available,Available,17.75
TOYOTA,PASSO KGC10,2007,1000,Automatic,Petrol,198000,Colombo,12/21/2024,No Leasing,USED,Available,Available,Available,Available,45.25
TOYOTA,PASSO MODA,2018,1000,Automatic,Petrol,77000,Kuliyapitiya,1/30/2025,No Leasing,USED,Available,Available,Available,Available,75.9
TOYOTA,PASSO MODA,2020,1000,Automatic,Petrol,55000,Ratnapura,1/18/2025,No Leasing,USED,Available,Available,Available,Available,82
TOYOTA,PASSO RACY,2009,1000,Automatic,Petrol,176000,Moratuwa,1/17/2025,No Leasing,USED,Available,Available,Available,Available,49.5
TOYOTA,PASSO SAFETY,2017,1000,Automatic,Petrol,88000,Colombo,1/29/2025,No Leasing,USED,Available,Available,Available,Available,75.9
TOYOTA,PASSO SAFETY,2017,1000,Automatic,Petrol,88000,Katunayake,12/5/2024,No Leasing,USED,Available,Available,Available,Available,75.5
TOYOTA,PASSO SAFETY EDITION,2016,1000,Automatic,Petrol,99000,Panadura,12/18/2024,No Leasing,USED,Available,Available,Available,Available,73.9
TOYOTA,PIXIS,2018,650,Automatic,Petrol,77000,Nugegoda,2/2/2025,No Leasing,USED,Available,Available,Available,Available,70
TOYOTA,PIXIS,2017,660,Automatic,Petrol,88000,Colombo,12/25/2024,Ongoing Lease,USED,Available,Available,Available,Available,79.25
TOYOTA,PIXIS,2017,650,Automatic,Petrol,88000,Kalutara,12/6/2024,No Leasing,USED,Available,Available,Available,Available,65
TOYOTA,PIXIS EPOCH,2018,660,Automatic,Petrol,77000,Panadura,12/7/2024,No Leasing,USED,Available,Available,Available,Available,71
TOYOTA,PLATZ,1999,990,Automatic,Petrol,286000,Matara,1/25/2025,No Leasing,USED,Available,Available,Available,Not_Available,34.46875
TOYOTA,PLATZ,2000,1000,Automatic,Petrol,275000,Homagama,1/22/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,29
TOYOTA,PLATZ,2000,1300,Manual,Petrol,275000,Kuliyapitiya,1/3/2025,No Leasing,USED,Available,Available,Available,Available,29
TOYOTA,PLATZ,2000,1000,Automatic,Petrol,275000,Dehiwala-Mount-Lavinia,12/30/2024,No Leasing,USED,Available,Available,Not_Available,Not_Available,29
TOYOTA,PREMIO,2011,1500,Automatic,Petrol,154000,Ja-Ela,2/5/2025,No Leasing,USED,Available,Available,Available,Available,107
TOYOTA,PREMIO,2012,1500,Automatic,Petrol,143000,Kandy,2/5/2025,No Leasing,USED,Available,Available,Available,Available,108.5
TOYOTA,PREMIO,2007,1500,Automatic,Petrol,198000,Kurunegala,2/5/2025,No Leasing,USED,Available,Available,Available,Available,92.4375
TOYOTA,PREMIO,2012,1500,Automatic,Petrol,143000,Panadura,2/5/2025,No Leasing,USED,Available,Available,Available,Available,117.75
TOYOTA,PREMIO,2014,1500,Automatic,Petrol,121000,Beruwala,2/5/2025,No Leasing,USED,Available,Available,Available,Available,131
TOYOTA,PREMIO,2015,1500,Automatic,Petrol,110000,Kandy,2/5/2025,No Leasing,USED,Available,Available,Available,Available,142.5
TOYOTA,PREMIO,2018,1500,Automatic,Petrol,77000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,190
TOYOTA,PREMIO,2011,1490,Automatic,Petrol,154000,Kaduwela,2/5/2025,No Leasing,USED,Available,Available,Available,Available,107.75
TOYOTA,PREMIO,2007,1500,Automatic,Petrol,198000,Dehiwala-Mount-Lavinia,2/4/2025,No Leasing,USED,Available,Available,Available,Available,87.5
TOYOTA,PREMIO,1999,1800,Automatic,Petrol,286000,Kurunegala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,43.5
TOYOTA,PREMIO,2012,1500,Automatic,Petrol,143000,Kuliyapitiya,2/4/2025,No Leasing,USED,Available,Available,Available,Available,125
TOYOTA,PREMIO,2013,1500,Automatic,Petrol,132000,Ampara,2/4/2025,No Leasing,USED,Available,Available,Available,Available,137.5
TOYOTA,PREMIO,2019,1500,Automatic,Petrol,66000,Colombo,2/3/2025,No Leasing,USED,Available,Available,Available,Available,202.0625
TOYOTA,PREMIO,2011,1500,Automatic,Petrol,154000,Kotte,2/3/2025,No Leasing,USED,Available,Available,Available,Available,105
TOYOTA,PREMIO,2018,1500,Automatic,Petrol,77000,Galle,2/3/2025,No Leasing,USED,Available,Available,Available,Available,185.7083333
TOYOTA,PREMIO,1998,1500,Automatic,Diesel,297000,Boralesgamuwa,2/3/2025,No Leasing,USED,Available,Available,Available,Available,37.25
TOYOTA,PREMIO,2013,1500,Automatic,Petrol,132000,Gampaha,2/3/2025,No Leasing,USED,Available,Available,Available,Available,138
TOYOTA,PREMIO,2007,1500,Automatic,Petrol,198000,Homagama,2/3/2025,No Leasing,USED,Available,Available,Available,Available,87.25
TOYOTA,PREMIO,2014,1500,Automatic,Petrol,121000,Moratuwa,2/2/2025,No Leasing,USED,Available,Available,Available,Available,131
TOYOTA,PREMIO,2017,1490,Automatic,Petrol,88000,Colombo,2/2/2025,No Leasing,USED,Available,Available,Available,Available,173.0666667
TOYOTA,PREMIO,2011,1500,Automatic,Petrol,154000,Kurunegala,2/2/2025,No Leasing,USED,Available,Available,Available,Available,108.75
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Kandy,2/2/2025,No Leasing,USED,Available,Available,Available,Available,158
TOYOTA,PREMIO,2008,1500,Automatic,Petrol,187000,Colombo,2/2/2025,No Leasing,USED,Available,Available,Available,Available,96
TOYOTA,PREMIO,2011,1500,Automatic,Petrol,154000,Kurunegala,2/1/2025,No Leasing,USED,Available,Available,Available,Available,102.5
TOYOTA,PREMIO,2018,1500,Automatic,Petrol,77000,Kurunegala,2/1/2025,No Leasing,USED,Available,Available,Available,Available,187.5
TOYOTA,PREMIO,2014,1500,Automatic,Petrol,121000,Pannipitiya,2/1/2025,No Leasing,USED,Available,Available,Available,Available,127
TOYOTA,PREMIO,2018,1500,Automatic,Petrol,77000,Kandy,2/1/2025,No Leasing,USED,Available,Available,Available,Available,188.5
TOYOTA,PREMIO,2015,1500,Automatic,Petrol,110000,Padukka,2/1/2025,No Leasing,USED,Available,Available,Available,Available,145
TOYOTA,PREMIO,2011,1500,Automatic,Petrol,154000,Mawanella,1/31/2025,No Leasing,USED,Available,Available,Available,Available,106.7
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Colombo,1/31/2025,No Leasing,USED,Available,Available,Available,Available,173.0666667
TOYOTA,PREMIO,2018,1500,Automatic,Petrol,77000,Homagama,1/31/2025,No Leasing,USED,Available,Available,Available,Available,175
TOYOTA,PREMIO,2011,1500,Automatic,Petrol,154000,Anuradapura,1/31/2025,No Leasing,USED,Available,Available,Available,Available,108
TOYOTA,PREMIO,2007,1500,Automatic,Petrol,198000,Wennappuwa,1/31/2025,No Leasing,USED,Available,Available,Available,Available,98
TOYOTA,PREMIO,2013,1500,Automatic,Petrol,132000,Kadawatha,1/31/2025,No Leasing,USED,Available,Available,Available,Available,119.5
TOYOTA,PREMIO,2011,1500,Automatic,Petrol,154000,Kandy,1/30/2025,No Leasing,USED,Available,Available,Available,Available,112.5
TOYOTA,PREMIO,2017,1490,Automatic,Electric,88000,Ampara,1/30/2025,No Leasing,USED,Available,Available,Available,Available,168.5
TOYOTA,PREMIO,2014,1500,Automatic,Petrol,121000,Dehiwala-Mount-Lavinia,1/29/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,131
TOYOTA,PREMIO,2018,1500,Automatic,Petrol,77000,Colombo,1/18/2025,No Leasing,USED,Available,Available,Available,Available,185
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Battaramulla,1/17/2025,No Leasing,USED,Available,Available,Available,Available,174
TOYOTA,PREMIO,2014,1500,Automatic,Petrol,121000,Maharagama,1/17/2025,No Leasing,USED,Available,Available,Available,Available,135
TOYOTA,PREMIO,2008,1500,Automatic,Petrol,187000,Kaduwela,1/16/2025,No Leasing,USED,Available,Available,Available,Available,99.5
TOYOTA,PREMIO,2015,1500,Automatic,Petrol,110000,Matara,1/15/2025,No Leasing,USED,Available,Available,Available,Available,153.5
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Colombo,1/13/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,173.0666667
TOYOTA,PREMIO,2013,1500,Automatic,Petrol,132000,Ampara,1/13/2025,No Leasing,USED,Available,Available,Available,Available,129.1388889
TOYOTA,PREMIO,2013,1500,Automatic,Petrol,132000,Maharagama,1/11/2025,No Leasing,USED,Available,Available,Available,Available,120
TOYOTA,PREMIO,1999,2000,Automatic,Diesel,286000,Kadawatha,1/11/2025,No Leasing,USED,Available,Available,Available,Available,43.5
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Colombo,1/11/2025,No Leasing,USED,Available,Available,Available,Available,166.5
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Kottawa,1/10/2025,No Leasing,USED,Available,Available,Available,Available,179
TOYOTA,PREMIO,2011,1490,Automatic,Petrol,154000,Kuliyapitiya,1/9/2025,No Leasing,USED,Available,Available,Available,Available,114
TOYOTA,PREMIO,2010,1500,Automatic,Petrol,165000,Gampaha,1/8/2025,No Leasing,USED,Available,Available,Available,Available,105
TOYOTA,PREMIO,2010,1500,Automatic,Petrol,165000,Nugegoda,1/7/2025,No Leasing,USED,Available,Available,Available,Available,104
TOYOTA,PREMIO,2019,1500,Automatic,Petrol,66000,Tangalle,1/6/2025,No Leasing,USED,Available,Available,Available,Available,198.75
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Colombo,1/6/2025,No Leasing,USED,Available,Available,Available,Available,165
TOYOTA,PREMIO,2013,1500,Automatic,Petrol,132000,Colombo,1/6/2025,No Leasing,USED,Available,Available,Available,Available,129.1388889
TOYOTA,PREMIO,2007,1490,Automatic,Petrol,198000,Wennappuwa,1/5/2025,No Leasing,USED,Available,Available,Available,Available,90
TOYOTA,PREMIO,2007,1490,Automatic,Petrol,198000,Wennappuwa,1/5/2025,No Leasing,USED,Available,Available,Available,Available,90
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Hatton,1/28/2025,No Leasing,USED,Available,Available,Available,Available,168
TOYOTA,PREMIO,2014,1500,Automatic,Petrol,121000,Weligama,1/27/2025,No Leasing,USED,Available,Available,Available,Available,131
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Colombo,1/26/2025,No Leasing,USED,Available,Available,Available,Available,174
TOYOTA,PREMIO,2017,1490,Automatic,Petrol,88000,Ja-Ela,1/26/2025,No Leasing,USED,Available,Available,Available,Available,175
TOYOTA,PREMIO,2018,1490,Automatic,Petrol,77000,Hikkaduwa,1/25/2025,No Leasing,USED,Available,Available,Available,Available,172
TOYOTA,PREMIO,2014,1611,Automatic,Petrol,121000,Wattala,1/25/2025,No Leasing,USED,Available,Available,Available,Available,131
TOYOTA,PREMIO,2013,1611,Automatic,Petrol,132000,Anuradapura,1/24/2025,No Leasing,USED,Available,Available,Available,Available,129.1388889
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Piliyandala,1/23/2025,No Leasing,USED,Available,Available,Available,Available,174
TOYOTA,PREMIO,2018,1500,Automatic,Petrol,77000,Colombo,1/22/2025,No Leasing,USED,Available,Available,Available,Available,188
TOYOTA,PREMIO,2013,1500,Automatic,Petrol,132000,Wennappuwa,1/22/2025,No Leasing,USED,Available,Available,Available,Available,132.5
TOYOTA,PREMIO,2012,1500,Automatic,Petrol,143000,Kadawatha,1/22/2025,No Leasing,USED,Available,Available,Available,Available,112
TOYOTA,PREMIO,2013,1500,Automatic,Petrol,132000,Maharagama,1/21/2025,No Leasing,USED,Available,Available,Available,Available,129.75
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Colombo,1/20/2025,No Leasing,USED,Available,Available,Available,Available,183
TOYOTA,PREMIO,2011,1500,Automatic,Petrol,154000,Kandy,1/19/2025,No Leasing,USED,Available,Available,Available,Available,113.5
TOYOTA,PREMIO,2010,1800,Automatic,Petrol,165000,Mawanella,1/19/2025,No Leasing,USED,Available,Available,Available,Available,106.3333333
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Avissawella,1/19/2025,No Leasing,USED,Available,Available,Available,Available,172
TOYOTA,PREMIO,2015,1500,Automatic,Petrol,110000,Kurunegala,1/5/2025,No Leasing,USED,Available,Available,Available,Available,148.5
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Kandy,1/4/2025,No Leasing,USED,Available,Available,Available,Available,173.0666667
TOYOTA,PREMIO,2013,1500,Automatic,Petrol,132000,Kalutara,1/4/2025,No Leasing,USED,Available,Available,Available,Available,129.1388889
TOYOTA,PREMIO,2008,1800,Automatic,Petrol,187000,Galle,1/3/2025,No Leasing,USED,Available,Available,Available,Available,96.83333333
TOYOTA,PREMIO,2019,1500,Automatic,Petrol,66000,Dehiwala-Mount-Lavinia,1/2/2025,No Leasing,USED,Available,Available,Available,Available,192
TOYOTA,PREMIO,2018,1490,Automatic,Petrol,77000,Kadawatha,1/2/2025,No Leasing,USED,Available,Available,Available,Available,182
TOYOTA,PREMIO,2016,1500,Automatic,Petrol,99000,Kurunegala,1/2/2025,No Leasing,USED,Available,Available,Available,Available,168
TOYOTA,PREMIO,2007,1490,Automatic,Petrol,198000,Moneragala,12/31/2024,No Leasing,USED,Available,Available,Available,Available,96
TOYOTA,PREMIO,2019,1500,Automatic,Petrol,66000,Kadawatha,12/30/2024,No Leasing,USED,Available,Available,Available,Available,207.5
TOYOTA,PREMIO,2015,1500,Automatic,Petrol,110000,Colombo,12/29/2024,No Leasing,USED,Available,Available,Available,Available,148
TOYOTA,PREMIO,2013,1500,Automatic,Petrol,132000,Kegalle,12/28/2024,No Leasing,USED,Available,Available,Available,Available,127.5
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Homagama,12/28/2024,No Leasing,USED,Available,Available,Available,Available,182
TOYOTA,PREMIO,2013,1500,Automatic,Petrol,132000,Katunayake,12/27/2024,No Leasing,USED,Available,Available,Available,Available,129
TOYOTA,PREMIO,2013,1499,Automatic,Petrol,132000,Kottawa,12/26/2024,No Leasing,USED,Available,Available,Available,Available,128.5
TOYOTA,PREMIO,2019,1490,Automatic,Petrol,66000,Homagama,12/25/2024,No Leasing,USED,Available,Available,Available,Available,210
TOYOTA,PREMIO,2007,1500,Automatic,Petrol,198000,Kuliyapitiya,12/25/2024,No Leasing,USED,Available,Available,Available,Available,99
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Colombo,12/25/2024,No Leasing,USED,Available,Available,Available,Available,173.0666667
TOYOTA,PREMIO,2018,1500,Automatic,Petrol,77000,Kurunegala,12/24/2024,No Leasing,USED,Available,Available,Available,Available,187
TOYOTA,PREMIO,2010,1500,Automatic,Petrol,165000,Piliyandala,12/22/2024,Ongoing Lease,USED,Available,Available,Available,Available,110
TOYOTA,PREMIO,2011,1490,Automatic,Petrol,154000,Kuliyapitiya,12/21/2024,No Leasing,USED,Available,Available,Available,Available,114.5
TOYOTA,PREMIO,2016,1500,Automatic,Petrol,99000,Embilipitiya,12/20/2024,No Leasing,USED,Available,Available,Available,Available,168
TOYOTA,PREMIO,2007,1800,Automatic,Petrol,198000,Batticaloa,12/20/2024,No Leasing,USED,Available,Available,Available,Available,91.75
TOYOTA,PREMIO,2017,1490,Automatic,Petrol,88000,Colombo,12/19/2024,No Leasing,USED,Available,Available,Available,Available,173.0666667
TOYOTA,PREMIO,2018,1500,Automatic,Petrol,77000,Galle,12/18/2024,No Leasing,USED,Available,Available,Available,Available,185.7083333
TOYOTA,PREMIO,2016,1500,Automatic,Petrol,99000,Dambulla,12/17/2024,No Leasing,USED,Available,Available,Available,Available,168
TOYOTA,PREMIO,2015,1500,Automatic,Petrol,110000,Moneragala,12/16/2024,Ongoing Lease,USED,Available,Available,Available,Available,142
TOYOTA,PREMIO,2000,1600,Automatic,Petrol,275000,Malabe,12/16/2024,No Leasing,USED,Available,Available,Available,Not_Available,49.8
TOYOTA,PREMIO,2007,1490,Automatic,Petrol,198000,Embilipitiya,12/15/2024,No Leasing,USED,Available,Available,Available,Available,92.4375
TOYOTA,PREMIO,2018,1500,Automatic,Petrol,77000,Negombo,12/14/2024,No Leasing,USED,Available,Available,Available,Available,187
TOYOTA,PREMIO,2008,1500,Automatic,Petrol,187000,Embilipitiya,12/13/2024,No Leasing,USED,Available,Available,Available,Available,95
TOYOTA,PREMIO,2016,1500,Automatic,Petrol,99000,Ampara,12/11/2024,No Leasing,USED,Available,Available,Available,Available,168
TOYOTA,PREMIO,2011,1500,Automatic,Petrol,154000,Colombo,12/11/2024,No Leasing,USED,Available,Available,Available,Available,109.1090909
TOYOTA,PREMIO,2018,1500,Automatic,Petrol,77000,Gampaha,12/9/2024,No Leasing,USED,Available,Available,Available,Available,196.5
TOYOTA,PREMIO,2018,1500,Automatic,Petrol,77000,Kiribathgoda,12/8/2024,No Leasing,USED,Available,Available,Available,Available,190
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Kandy,12/7/2024,No Leasing,USED,Available,Available,Available,Available,171
TOYOTA,PREMIO,2012,1500,Automatic,Petrol,143000,Hambantota,12/5/2024,No Leasing,USED,Available,Available,Available,Available,118
TOYOTA,PREMIO,2018,1490,Automatic,Petrol,77000,Anuradapura,12/4/2024,No Leasing,USED,Available,Available,Available,Available,185.7083333
TOYOTA,PREMIO,2017,1500,Automatic,Petrol,88000,Matara,12/4/2024,No Leasing,USED,Available,Available,Available,Available,186
TOYOTA,PREMIO 240,2002,1500,Automatic,Petrol,253000,Nittambuwa,2/3/2025,No Leasing,USED,Available,Available,Available,Available,66
